510594,49.99,10332,1564,14300
510609,48.64,10436,1356,13812
510625,62.44,10460,1152,14396
510640,47.64,10380,1328,14224
510655,55.03,10208,1104,14596
510670,47.51,10320,1204,14312
510685,47.68,10632,1764,14368
510700,45.04,10324,1640,14348
510715,41.79,10276,1264,14384
510730,48.45,10364,1548,14244
510745,50.40,10164,1692,14124
510760,41.85,10144,1384,14428
510775,53.51,10128,1304,14360
510789,40.15,10136,1316,14240
510804,48.23,10292,2044,14500
510819,46.39,9636,1976,14760
510833,37.76,10148,2168,14376
510849,61.71,10356,2312,14000
510864,55.46,10116,1524,14024
510878,37.40,9472,880,14256
510893,42.26,9192,848,15648
510908,55.55,8984,592,14264
510923,52.74,8972,508,14960
510938,57.33,8724,1008,14756
510953,49.98,8896,1156,14548
510968,41.88,8868,1380,14692
510983,51.14,13668,3604,13220
510998,43.32,12056,2944,12324
511012,32.88,10620,2080,14412
511027,43.22,9380,432,14904
511042,43.92,9204,664,14464
511057,42.75,9184,768,14304
511071,40.10,9732,1244,15464
511087,59.05,10268,2036,13824
511102,55.89,11048,2004,13760
511117,44.14,10592,1804,13816
511132,52.94,9952,1536,14392
511147,45.34,8760,688,14932
511163,58.22,10588,1476,14036
511177,37.47,10708,924,14252
511193,59.61,10616,2136,14544
511208,51.50,10244,1580,14044
511223,41.62,10620,1548,13856
511238,42.55,10132,1648,14472
511252,38.04,9812,1544,14504
511267,45.58,9812,1944,14316
511283,64.50,9448,980,14268
511299,62.79,9680,1008,14692
511315,58.12,10592,1444,14168
511330,50.40,9668,1464,14220
511345,47.13,9492,1448,14536
511360,43.36,9924,1640,14616
511375,51.43,10164,1420,14504
511389,36.99,10380,1156,13864
511404,52.56,10304,1260,14184
511419,54.42,12360,1740,14416
511434,42.03,10904,1396,14080
511449,51.21,10312,1600,14464
511464,43.68,9496,1164,15028
511479,48.05,9340,1204,14152
511493,37.64,10712,2168,15084
511508,47.44,10976,1888,14852
511523,44.08,11344,2008,13908
511538,40.59,10908,1640,14148
511553,42.02,9608,1220,14928
511567,27.29,9096,720,14580
511582,53.08,10068,1056,14196
511597,56.17,11208,1852,14144
511612,43.89,11280,1944,13412
511627,54.76,10864,2012,13692
511642,43.90,9824,1180,14876
511657,42.05,9192,1000,14484
511672,42.60,8776,1016,14536
511687,40.39,11260,2156,14308
511702,53.41,11432,2016,13264
511717,55.00,9420,1320,14792
511733,58.53,9460,728,14184
511748,48.19,9400,1472,14808
511763,52.32,10976,1912,14304
511778,51.48,12420,2080,13140
511792,38.00,11444,1896,14172
511807,40.82,10864,1496,14152
511822,48.02,10828,1740,14272
511836,35.71,9844,1600,14404
511852,61.00,9548,936,14340
511867,44.30,9792,1168,14348
511882,43.29,10540,1556,14116
511897,47.64,10628,1668,14044
511912,57.09,10288,1784,14092
511926,32.02,9956,1340,14552
511941,46.89,10088,1368,15024
511956,46.85,9736,1132,14764
511970,39.41,11452,1916,14024
511985,48.67,11972,1988,13792
511999,39.87,11236,1524,13880
512014,53.01,11132,1296,14476
512028,39.14,10688,1396,14260
512043,45.00,10356,1740,14244
512058,50.64,10156,1592,14408
512073,55.87,10476,1408,14260
512088,54.61,10136,1296,14340
512103,54.11,10212,1268,14632
512118,51.12,10244,1624,14644
512133,49.43,10456,1636,14140
512148,45.05,9596,1200,14812
512163,49.82,9628,1192,14716
512178,55.81,11544,1620,14140
512193,42.94,11536,2020,13792
512209,57.97,10772,1460,14136
512223,39.20,10516,1280,14348
512238,54.13,10272,1484,14572
512252,31.97,10344,1344,14300
512267,50.10,11064,1748,14172
512283,57.49,10612,1600,14208
512298,57.21,10172,1464,14368
512314,60.47,10768,1256,13984
512330,60.33,11168,1720,14160
512345,42.24,10864,1768,14092
512359,39.57,10536,1548,14584
512374,50.73,9840,1244,14628
512389,49.56,10316,1160,13968
512403,40.01,11536,1836,14156
512418,53.41,11896,1940,13956
512433,51.79,10952,1464,14176
512448,47.57,10248,1316,14756
512463,52.87,10112,1496,14088
512477,37.97,10596,1440,14576
512492,46.80,10864,1600,14184
512506,34.87,10724,1612,14016
512521,45.31,10836,1648,14164
512535,37.32,10872,1420,14128
512550,43.13,10116,1520,14796
512565,48.43,9860,1356,14096
512580,53.27,10448,1696,14432
512595,46.82,10408,1384,14640
512610,47.49,10116,1436,14456
512626,57.98,10524,1720,14180
512641,49.34,10220,1496,14044
512656,54.43,10316,1208,14392
512671,53.35,10204,1576,14436
512686,48.65,10300,1544,14104
512701,50.58,10524,1588,14260
512716,43.00,10396,1596,14220
512732,57.57,9380,1608,14392
512747,43.46,9428,1096,14796
512762,49.08,9244,900,14144
512777,49.29,9852,1356,14684
512792,54.83,10872,1940,14208
512807,47.97,10536,1412,13684
512823,59.42,11076,1600,14320
512838,51.69,11068,1356,14108
512853,43.56,10900,1436,13972
512867,37.87,10600,1696,14084
512882,46.92,10744,1520,14280
512897,56.99,10384,1324,13964
512912,55.87,10732,1872,14240
512927,49.19,10344,1776,14276
512942,40.63,9544,1480,14768
512956,39.98,9348,1216,14712
512971,50.42,9156,1464,14880
512986,49.96,9568,1248,14588
513000,36.10,9520,1328,14592
513015,46.60,9316,948,14756
513030,43.68,10496,1684,14064
513044,39.72,11720,1972,13608
513059,44.90,11648,1808,14172
513075,60.04,10644,1284,14596
513090,52.02,11344,1404,14164
513105,50.37,11128,1804,14208
513120,45.31,10768,1800,13808
513135,50.18,10572,1752,14348
513149,40.13,10088,1476,14548
513164,50.10,9492,1340,14404
513179,56.53,9332,1284,14608
513194,41.83,9528,1232,14268
513209,49.15,9660,1452,14776
513224,50.73,9852,1600,14616
513239,45.19,10472,1584,14236
513253,39.07,10864,1644,14180
513268,47.45,10896,1696,13808
513283,41.62,10168,1044,14408
513298,47.56,10464,1468,14400
513313,55.82,11460,2036,14632
513328,46.97,11304,1908,14132
513342,38.04,10288,1556,14224
513357,55.70,10528,1608,14040
513372,55.09,10152,1296,14212
513387,46.61,10460,1528,14180
513402,44.57,10252,1488,14600
513416,38.81,9868,1460,14416
513431,49.79,9692,1008,14076
513445,39.31,10136,1480,13992
513460,54.07,11092,1660,13808
513474,40.23,9740,1580,14696
513490,57.69,10104,1452,14744
513505,46.77,11004,1860,13936
513519,38.50,10648,1460,14388
513534,52.26,10240,1376,14404
513549,52.62,10664,1712,14264
513564,50.75,10284,1496,14432
513579,45.53,10056,1344,14520
513594,48.69,10396,1504,14264
513609,42.46,10012,1356,14656
513623,37.63,10244,1464,14308
513638,56.60,10748,1604,14128
513653,51.40,10012,1116,14232
513668,45.98,10244,1140,14636
513682,38.14,10656,1632,14176
513697,57.32,10720,1740,14108
513711,38.93,10532,1468,14456
513726,52.58,10708,1776,14012
513741,56.17,10200,1316,14544
513755,38.81,10464,1540,14296
513770,42.75,10300,1288,13964
513785,53.95,10288,1232,14332
513799,37.97,10628,1656,14300
513814,51.30,10676,1516,13876
513828,37.94,10384,1040,14440
513843,57.33,10612,1568,14504
513858,55.05,10436,1596,14232
513872,36.32,10196,1632,14148
513887,47.42,10420,1508,14344
513902,54.47,10168,1836,14284
513917,51.95,9660,1156,14556
513932,47.83,9212,1460,15300
513948,59.63,9888,1296,14036
513963,44.74,10576,2096,14368
513977,40.23,10100,1284,14692
513992,51.23,9780,1336,14320
514007,54.11,10128,1144,14256
514022,57.30,11284,1932,14212
514037,48.45,10936,1712,13736
514052,44.56,10564,1332,13992
514066,38.09,10724,1692,14140
514081,41.42,10228,1368,14360
514096,44.85,10132,1452,14556
514111,49.29,10084,1576,13980
514126,45.65,9896,1424,14528
514141,42.22,9808,1244,14488
514156,44.20,9716,1492,14692
514172,57.56,9252,1284,14608
514187,52.87,9980,1816,13900
514202,49.98,9904,1132,14616
514217,44.23,9748,852,14248
514231,34.40,10376,1096,14060
514246,49.36,11676,2172,14704
514261,48.65,11764,1864,13684
514276,45.17,10580,1240,13956
514291,47.87,10096,1192,14652
514306,54.54,10588,1768,13664
514321,48.33,11020,1692,14308
514336,51.40,10916,1560,14256
514351,55.57,10156,1416,13936
