3090269,44.26,10504,968,14344
3090284,49.00,10640,980,14000
3090299,55.38,10544,980,14512
3090314,55.03,10484,892,14304
3090330,62.56,10460,1108,14392
3090345,57.32,10612,1140,14464
3090361,60.18,10516,1276,14132
3090376,52.39,10528,1236,14136
3090392,61.55,10524,1260,14088
3090408,61.88,10612,1052,14484
3090423,49.00,10340,820,14512
3090439,65.94,10400,832,14280
3090455,65.36,10404,972,14428
3090471,62.80,10352,1012,14404
3090487,64.71,10564,1260,14236
3090503,65.10,10528,1068,14132
3090519,63.15,10624,1100,14064
3090534,55.07,10412,996,14376
3090550,71.81,10352,952,14444
3090565,56.30,10324,1088,14400
3090581,67.85,10452,696,14348
3090597,72.27,10172,988,14500
3090613,64.84,10172,972,14404
3090629,59.63,10252,868,14264
3090645,62.56,9968,812,14572
3090660,50.88,9828,1132,14184
3090676,57.62,9188,1100,14464
3090691,42.79,9440,1048,14400
3090707,58.77,8864,1168,14828
3090722,57.37,9576,1392,14624
3090738,66.56,9996,1764,14112
3090754,63.23,10048,1700,14304
3090769,53.51,10048,1376,14508
3090785,64.16,9536,456,14344
3090801,69.37,9260,232,14980
3090817,59.72,8936,740,14688
3090833,60.39,8836,936,14560
3090849,59.90,9148,1060,14660
3090864,44.33,9136,1144,14312
3090880,58.89,9276,984,14504
3090895,56.61,9168,712,14472
3090910,47.28,9272,796,14672
3090926,61.11,8944,600,14476
3090942,57.69,9160,628,14924
3090958,61.14,8500,2700,18536
3090974,63.30,10644,1416,13828
3090990,58.02,9680,1264,14404
3091005,49.61,9316,596,15616
3091020,50.08,9260,636,14108
3091036,58.34,9144,860,14464
3091051,50.34,9488,1280,14224
3091067,57.52,10204,1368,14344
3091083,65.68,10004,1664,14412
3091098,55.00,9708,1112,14476
3091113,54.45,9612,796,14468
3091128,50.06,9300,888,14684
3091143,53.10,9232,632,14660
3091159,59.36,9016,624,14612
3091175,58.14,9872,1184,15036
3091190,48.23,9848,1280,14164
3091205,43.32,9384,1148,14860
3091220,51.24,9348,1520,14700
3091235,52.94,9168,952,14132
3091250,56.22,9368,708,13956
3091266,62.39,9880,1536,14608
3091282,63.58,10096,1172,14924
3091297,43.77,9784,656,15064
3091312,52.62,9868,564,14328
3091327,51.43,9568,848,14028
3091342,56.41,9404,792,14444
3091358,59.58,9196,1488,14500
3091373,57.40,9572,1496,14536
3091388,53.78,9660,884,14912
3091404,66.04,9608,736,14256
3091420,59.44,9216,932,15356
3091435,55.84,9196,1120,14956
3091450,55.27,9916,1040,13816
3091466,65.99,12724,456,11048
3091482,63.20,10692,1464,14256
3091498,64.98,10332,1232,13852
3091514,57.95,9876,872,15032
3091529,45.81,9156,1012,13608
3091545,61.02,10316,1484,14652
3091560,55.72,9892,788,15040
3091575,55.02,9668,1292,14232
3091590,47.66,10160,1084,15328
3091606,62.67,10040,1220,13596
3091622,61.79,10860,1228,12856
3091637,55.09,9996,1192,14676
3091652,55.22,9836,692,14608
3091667,56.06,9928,656,13964
3091683,59.84,9904,1068,14752
3091699,60.33,10392,992,14148
3091714,54.95,10036,912,14140
3091729,52.07,10212,1128,14980
3091745,59.58,10580,1288,14428
3091760,53.75,10804,872,12732
3091775,54.16,11260,800,13472
3091790,46.29,10952,1696,13820
3091805,56.78,9948,1072,14120
3091820,48.38,10088,804,13892
3091835,46.80,10704,1572,14060
3091850,54.38,10728,904,15116
3091865,47.51,9940,676,13488
3091880,51.50,9528,644,14240
3091895,50.66,10144,872,15320
3091910,50.30,10972,1172,13116
3091925,48.65,9944,600,15256
3091940,48.71,11184,1132,13652
3091955,41.98,11036,1484,14236
3091970,47.09,11244,1276,14152
3091985,46.41,10960,1344,14124
3092000,45.98,10996,744,13132
3092015,44.81,10644,912,13836
3092030,44.45,10356,1032,14116
3092045,43.73,11100,724,13016
3092060,43.03,11212,1252,13640
3092075,41.78,10576,996,14784
3092090,41.06,10132,1080,14624
3092105,40.71,10716,752,13312
3092119,39.57,10356,720,14112
3092133,31.93,10860,1120,14400
3092147,31.74,11668,1400,13544
3092161,31.52,11904,1460,14912
3092175,30.87,11396,816,13904
3092189,29.41,11340,1248,14492
3092203,29.67,11584,1060,14144
3092217,29.10,12284,1144,14048
3092231,34.39,10884,1288,14884
3092245,28.85,11764,944,13380
3092259,33.63,11236,1136,14248
3092273,28.98,12008,332,12988
3092287,32.84,10560,1664,12136
3092301,32.28,10688,1444,13940
3092315,31.69,10404,2280,13276
3092329,31.52,11276,1752,13536
3092343,29.65,10820,600,13660
3092357,29.52,9820,1284,14408
3092371,29.38,10756,1232,13984
3092385,29.17,10232,280,13756
3092399,29.02,10636,676,14372
3092413,28.43,10064,576,14340
3092427,27.41,10228,876,13520
3092441,26.84,11412,1300,15096
3092455,25.88,11536,1652,14044
3092469,26.17,11124,784,14648
3092483,25.18,11296,852,14132
3092497,25.48,9988,1112,14700
3092511,24.10,11460,1672,14628
3092524,23.12,11260,1344,12052
3092538,23.55,10760,1612,13848
3092551,22.98,11000,1080,13592
3092564,21.64,10484,1048,14624
3092577,21.63,10452,700,14044
3092590,20.70,10056,1264,14588
3092603,19.83,10368,516,14592
3092616,19.74,10588,1400,14080
3092629,18.92,11228,1000,13152
3092642,19.21,10700,1072,14936
3092655,17.90,10384,848,14188
