3137362,46.43,10568,1180,14068
3137377,47.69,10304,1132,14308
3137393,64.00,10252,1160,14256
3137409,61.23,10300,960,14604
3137424,54.42,10436,876,14316
3137440,58.96,10668,900,14092
3137455,52.02,10660,888,14104
3137470,54.07,10564,884,14456
3137485,55.93,10388,1128,13720
3137501,68.31,10236,1100,14224
3137516,43.94,10332,944,14524
3137531,53.80,10376,1260,14188
3137546,53.08,10360,1024,14364
3137562,64.76,10556,1352,14028
3137578,67.30,10400,948,14372
3137594,61.52,10372,1072,14164
3137610,67.55,10328,860,14176
3137625,54.64,10228,1144,14332
3137641,61.95,10516,1132,14244
3137657,69.27,10548,1116,14460
3137673,71.84,10480,1120,14220
3137689,63.70,10500,920,14368
3137704,56.63,10404,1120,14296
3137720,59.61,10484,904,14020
3137736,58.04,10480,1104,14212
3137752,59.63,10252,888,14556
3137767,56.27,10228,1072,14540
3137782,45.98,10552,932,14032
3137798,65.63,10616,1056,14080
3137814,58.04,10628,820,14284
3137830,58.52,10576,1088,14208
3137846,64.09,10332,984,14564
3137862,62.79,10456,1332,14356
3137878,68.41,10476,1196,14268
3137894,64.09,10316,1224,14196
3137910,60.83,10360,1440,14340
3137925,50.73,10312,1372,14276
3137941,61.21,10440,1208,14368
3137957,63.42,10320,692,14360
3137972,47.30,10636,568,14420
3137988,61.67,9540,-580,13892
3138004,58.57,8924,616,16788
3138019,48.93,8824,424,14220
3138035,68.81,9236,916,15416
3138051,60.16,9016,1108,14384
3138066,48.52,9296,1276,14548
3138082,58.22,10028,2252,14540
3138098,58.45,10368,2104,14056
3138114,57.76,10500,1672,13324
3138129,54.42,9680,760,14080
3138145,61.26,9328,188,15976
3138161,58.38,8800,248,14364
3138177,57.92,9520,412,14940
3138193,62.94,9388,480,14500
3138209,65.99,9200,960,14284
3138225,64.30,9292,784,14440
3138241,66.28,9120,840,14600
3138257,59.63,9248,852,14556
3138273,68.81,9164,724,14632
3138289,60.92,9196,436,14592
3138305,62.67,13868,3396,13764
3138321,62.43,11832,1328,12072
3138337,64.07,10164,940,13968
3138352,56.72,10004,1088,14808
3138368,58.70,9036,836,15228
3138384,59.97,9428,1436,14024
3138400,64.83,9680,1988,14756
3138415,56.05,9756,2072,14088
3138430,50.47,9644,1380,14452
3138445,48.21,9560,540,14460
3138461,57.52,9128,320,14328
3138477,60.30,9424,436,14876
3138492,54.13,8904,540,14560
3138507,51.71,9296,864,14820
3138522,56.42,9420,764,14292
3138538,64.78,9280,1124,14476
3138554,63.64,9428,1116,14128
3138570,59.85,9448,1432,14500
3138585,53.97,9040,1212,14364
3138601,60.87,11360,2056,15312
3138616,50.68,9820,1204,14480
3138632,64.60,9760,980,14044
3138648,70.52,9716,776,14768
3138664,59.68,9172,736,14276
3138680,63.83,9216,720,14392
3138696,59.42,9456,1228,14700
3138711,54.55,9320,948,14732
3138727,69.23,9700,772,14548
3138742,51.52,9220,1172,14100
3138758,59.77,9292,972,14436
3138773,56.15,9816,740,14432
3138789,58.60,9536,932,14048
3138805,67.52,9224,468,14796
3138821,61.83,10756,1232,13964
3138837,58.31,10820,1920,14204
3138853,61.76,10276,984,15688
3138869,64.79,9320,744,13716
3138884,54.07,9688,504,14708
3138900,64.18,9512,1380,12980
3138915,54.73,11416,1388,12552
3138931,62.79,11876,1392,11448
3138947,58.69,10188,936,15028
3138962,50.46,9064,788,13864
3138977,56.20,9488,1052,15268
3138993,59.85,9672,1056,13632
3139008,51.93,9680,608,14952
3139024,64.43,10020,700,13880
3139040,61.53,10180,768,14916
3139056,61.91,9952,1160,14576
3139071,52.22,9984,1184,14324
3139087,58.72,9672,972,14536
3139102,57.04,9344,1144,14736
3139118,64.33,10780,924,14052
3139134,59.61,10088,1000,14160
3139150,57.93,10088,700,14824
3139166,57.83,10180,868,14376
3139181,52.17,11040,912,13500
3139196,56.42,9724,1012,13636
3139211,52.12,9876,816,15244
3139226,44.97,9644,1120,14560
3139241,48.67,10704,1240,14564
3139256,51.14,10092,832,14036
3139271,49.89,10380,1180,14832
3139286,49.48,10200,1004,14932
3139301,48.59,10376,1428,14808
3139316,47.66,10688,1196,14660
3139331,45.50,10452,804,13892
3139345,39.98,10184,708,14840
3139359,38.76,10572,1240,13640
3139373,37.49,9936,1812,15324
3139387,39.22,10424,1220,13136
3139401,40.06,10952,100,16256
3139415,36.70,8812,928,16896
3139429,34.61,10032,1432,15232
3139443,35.07,11108,1020,13428
3139457,32.17,10764,956,13120
3139471,30.96,10392,1060,14804
3139485,30.17,10188,796,13708
3139499,29.45,10072,920,15588
3139513,31.57,10104,1216,14168
3139527,33.39,10068,1376,14924
3139541,32.96,10064,1296,13800
3139555,31.42,10436,1224,13872
3139569,33.34,9704,1416,14016
3139583,32.04,11216,-556,16820
3139597,27.75,14148,780,10972
3139611,27.82,10300,1164,15764
3139624,21.99,10628,928,14004
3139637,22.19,10960,1192,14844
3139650,20.70,10180,884,13684
3139663,19.65,10304,764,14584
3139676,19.11,11424,1784,14056
3139689,18.93,9264,740,15488
3139702,20.12,10576,704,15424
3139716,24.70,10424,636,13732
3139730,23.92,10768,1420,14296
3139743,17.44,10496,1260,14564
3139756,16.53,11064,1128,15040
3139769,16.02,9448,1432,15412
3139782,16.38,11084,900,14184
3139795,17.51,10728,1008,14460
3139808,17.56,10768,784,14116
3139821,16.41,10904,960,13896
3139834,16.53,11248,1108,14604
3139847,15.04,11156,1336,13620
3139860,13.77,12452,828,14240
3139873,14.78,11600,1108,14264
3139886,13.72,9832,404,14544
3139899,11.71,10316,1024,15728
3139912,11.83,10832,1628,15792
3139925,11.61,11008,792,13736
3139938,10.50,11388,1540,15112
3139951,9.83,10300,1300,14124
3139964,8.75,10392,580,14384
3139977,8.56,11832,716,14356
3139990,7.89,10880,1360,12264
3140003,7.22,10656,1504,15216
3140016,6.14,12784,940,14008
3140028,5.97,15416,1652,14456
3140040,5.09,32767,2448,11008
3140052,4.84,32767,4028,7328
3140089,4.73,9776,2360,11464
3140101,4.37,10776,2512,12144
3140113,4.63,11560,868,13340
3140125,4.27,10272,216,14096
3140137,4.37,8960,216,15464
3140149,4.42,12108,340,13804
3140161,4.48,11124,1784,13560
3140173,4.48,9868,1180,14488
3140185,4.46,10452,1168,13008
3140197,4.48,10256,456,15724
3140209,4.53,9944,1308,15272
3140221,4.53,9644,788,14368
3140233,4.53,10712,668,14712
3140245,4.99,10616,1036,14904
3140257,4.99,10260,896,14020
3140269,4.58,10260,1020,14680
3140281,4.58,9796,1596,14908
3140293,5.02,10956,1264,14032
3140305,5.04,10484,1404,13916
3140317,4.63,11192,708,13608
3140329,4.63,10988,740,14416
3140341,5.08,10200,1020,13548
3140353,5.04,11380,1020,13624
3140365,4.68,10708,664,15148
3140377,5.14,10468,1344,13424
3140389,5.16,11288,748,14332
3140401,4.73,10680,1244,14312
3140413,5.21,10440,1236,13496
3140425,4.84,11080,1256,14616
3140437,4.84,9896,1196,14508
3140449,4.84,10544,844,12768
3140461,4.89,10132,1084,13292
3140473,4.92,11172,1256,13076
3140485,4.92,9848,1212,15104
3140497,4.99,10040,1444,15496
