557475,41.97,10456,1688,14340
557490,43.51,10256,1776,14060
557505,41.02,10332,1380,14328
557520,55.26,10284,1800,14316
557535,46.94,10368,1360,14112
557550,51.43,10552,1848,14252
557565,40.39,10260,1440,14616
557580,43.77,10276,1508,14184
557594,34.71,10288,1548,14504
557609,45.41,10592,1304,14044
557624,44.73,10348,1308,14416
557640,59.25,10176,1360,14764
557656,58.93,10344,1796,14272
557670,39.46,10088,2040,14468
557685,45.67,10408,1564,14212
557700,55.82,10224,1520,14132
557716,58.64,10052,1500,14132
557731,40.71,10060,1560,14316
557746,56.11,10004,1588,14712
557761,44.85,10168,1216,14316
557776,44.08,10036,1180,14376
557791,47.97,9852,1152,14592
557805,30.13,7624,1268,16340
557820,43.48,8428,3744,15784
557834,39.82,10080,3076,11980
557848,36.79,10364,2248,14028
557862,32.36,9540,1012,14652
557877,52.15,9268,560,15580
557892,41.54,8988,72,14188
557907,52.77,8912,1040,15260
557922,49.68,8760,1164,14588
557937,46.67,8756,1564,14484
557952,44.88,9552,1944,14968
557967,52.32,10216,2476,13396
557981,36.65,10412,2316,14848
557997,58.86,9624,1480,14388
558012,45.67,9136,776,14932
558027,55.62,8868,768,15004
558042,52.10,9156,972,14448
558057,56.72,8436,1300,15276
558071,38.33,10424,2036,14764
558086,53.54,10868,2292,14720
558100,40.13,10236,1716,14172
558115,42.70,10520,1956,14288
558130,50.94,10448,1696,13760
558145,51.35,9344,1440,13720
558160,50.83,9708,896,14596
558175,41.38,9596,1496,14460
558189,39.03,10180,1444,14024
558204,48.86,10560,1604,14280
558219,48.89,10392,1252,14760
558234,42.72,9984,1464,14280
558249,49.10,9720,1524,14016
558265,61.09,9848,1836,14284
558281,60.88,9620,1544,13840
558295,34.30,9840,1748,14464
558309,39.08,8924,608,15272
558324,42.31,9072,1380,15064
558339,51.26,9212,1808,14120
558354,50.64,10092,1932,14328
558369,44.76,10204,1496,14280
558384,48.57,10088,1332,14412
558399,40.95,9948,1328,14544
558415,59.24,9696,1400,14244
558429,38.50,9268,1692,14624
558443,39.67,9076,1236,14516
558458,41.88,9384,1136,15208
558473,47.23,10020,1824,14372
558488,48.23,9180,1756,14080
558503,48.21,9472,1448,15292
558518,50.99,9500,2100,13840
558532,39.89,9312,1672,14988
558547,45.05,9384,1012,14936
558562,46.03,9208,980,14260
558577,47.52,9808,1252,14292
558592,44.62,9900,1488,14264
558607,51.33,10060,1904,14676
558623,58.48,9348,1220,14800
558638,51.14,9336,1628,14668
558653,50.73,10188,1504,14540
558668,47.97,10236,1736,14172
558683,50.97,10388,2232,14624
558698,41.16,10848,1736,13824
558713,46.08,10708,1316,14360
558729,63.92,9296,1348,14536
558745,61.29,11508,1444,13580
558760,49.03,11344,1808,14512
558775,50.01,11220,1468,13144
558789,38.93,9248,932,15112
558805,61.04,10872,1596,14600
558820,53.73,9836,1908,13952
